	Iowa101	Iowa106	Iowa107	Iowa108	Iowa109	Iowa10	Iowa113	Iowa114	Iowa115	Iowa116	Iowa117	Iowa11	Iowa120	Iowa121	Iowa122	Iowa123	Iowa126	Iowa12	Iowa13	Iowa14	Iowa15	Iowa16	Iowa17	Iowa18	Iowa19	Iowa1	Iowa20	Iowa21	Iowa22	Iowa23	Iowa24	Iowa25	Iowa26	Iowa27	Iowa28	Iowa29	Iowa2	Iowa30	Iowa31	Iowa32	Iowa33	Iowa35	Iowa36	Iowa37	Iowa38	Iowa39	Iowa3	Iowa40	Iowa41	Iowa43	Iowa44	Iowa45	Iowa46	Iowa47	Iowa49	Iowa4	Iowa50	Iowa51	Iowa52	Iowa56	Iowa57	Iowa58	Iowa59	Iowa5	Iowa60	Iowa61	Iowa64	Iowa65	Iowa66	Iowa67	Iowa68	Iowa6	Iowa71	Iowa72	Iowa73	Iowa74	Iowa77	Iowa78	Iowa79	Iowa7	Iowa80	Iowa81	Iowa85	Iowa86	Iowa87	Iowa88	Iowa89	Iowa8	Iowa90	Iowa91	Iowa92	Iowa93	Iowa94	Iowa97	Iowa99	Iowa9
Iowa23	0.893511146497	0.694665605096	0.885151273885	0.925358280255	0.923765923567	0.921377388535	0.684912420382	0.879378980892	0.928343949045	0.935310509554	0.959593949045	0.939689490446	0.879777070064	0.921576433121	0.928343949045	0.958399681529	0.975915605096	0.985668789809	0.990047770701	0.984474522293	0.878582802548	0.767714968153	0.890923566879	0.920183121019	0.957603503185	0.886345541401	0.968550955414	0.996815286624	0.496417197452	0.0	0.621417197452	0.799960191083	0.926552547771	0.96775477707	0.99601910828	0.566679936306	0.769108280255	0.627786624204	0.805334394904	0.895899681529	0.965963375796	0.999203821656	0.750199044586	0.810907643312	0.923964968153	0.936902866242	0.775875796178	0.984474522293	0.998606687898	0.911027070064	0.68849522293	0.769108280255	0.914410828025	0.96775477707	0.999601910828	0.939689490446	0.888734076433	0.906449044586	0.939291401274	0.992237261146	0.673964968153	0.632165605096	0.720143312102	0.979100318471	0.946855095541	0.999203821656	0.688694267516	0.737659235669	0.883160828025	0.911624203822	0.983479299363	0.976512738854	0.773885350318	0.66222133758	0.794785031847	0.955015923567	0.987261146497	0.725915605096	0.637340764331	0.986066878981	0.877587579618	0.934713375796	0.746815286624	0.884355095541	0.91122611465	0.923964968153	0.948447452229	0.913813694268	0.997412420382	0.929140127389	0.71974522293	0.683718152866	0.901871019108	0.990644904459	0.58678343949	0.89928343949
Iowa24	0.836186305732	0.767714968153	0.865047770701	0.899880573248	0.905851910828	0.889530254777	0.813296178344	0.883558917197	0.901671974522	0.911425159236	0.96675955414	0.925159235669	0.90824044586	0.898288216561	0.909036624204	0.939689490446	0.977906050955	0.97571656051	0.986464968153	0.991042993631	0.922770700637	0.796377388535	0.829219745223	0.885947452229	0.93949044586	0.926950636943	0.971536624204	0.994824840764	0.741042993631	0.621417197452	0.0	0.604896496815	0.861863057325	0.958797770701	0.993431528662	0.742038216561	0.757364649682	0.603105095541	0.816679936306	0.838574840764	0.961385350318	0.998606687898	0.864848726115	0.810310509554	0.899482484076	0.927547770701	0.690087579618	0.982285031847	0.99502388535	0.949243630573	0.683121019108	0.686902866242	0.883957006369	0.953622611465	0.998805732484	0.918789808917	0.916799363057	0.879777070064	0.902070063694	0.992237261146	0.759952229299	0.600915605096	0.654657643312	0.97472133758	0.917595541401	0.99900477707	0.758558917197	0.732085987261	0.84175955414	0.878582802548	0.984872611465	0.981687898089	0.867237261146	0.71576433121	0.707205414013	0.935310509554	0.983479299363	0.829418789809	0.731289808917	0.988654458599	0.836385350318	0.916600318471	0.857882165605	0.854100318471	0.863057324841	0.890923566879	0.923765923567	0.942277070064	0.995820063694	0.943869426752	0.800955414013	0.757762738854	0.870222929936	0.992436305732	0.732882165605	0.907842356688
Iowa25	0.759753184713	0.810907643312	0.804339171975	0.824641719745	0.84574044586	0.843351910828	0.835589171975	0.859076433121	0.842953821656	0.865644904459	0.956409235669	0.874800955414	0.875	0.874203821656	0.846934713376	0.912619426752	0.971536624204	0.953025477707	0.981289808917	0.980891719745	0.882165605096	0.794585987261	0.758757961783	0.800756369427	0.902866242038	0.903662420382	0.945461783439	0.980692675159	0.81747611465	0.799960191083	0.604896496815	0.0	0.794187898089	0.922372611465	0.983479299363	0.796974522293	0.800955414013	0.688097133758	0.805334394904	0.791799363057	0.931130573248	0.996218152866	0.83877388535	0.784633757962	0.851711783439	0.884753184713	0.710390127389	0.968351910828	0.988256369427	0.912022292994	0.770700636943	0.676552547771	0.810708598726	0.913017515924	0.99701433121	0.862261146497	0.895103503185	0.858081210191	0.84872611465	0.984275477707	0.793192675159	0.743829617834	0.705812101911	0.947452229299	0.873606687898	0.997412420382	0.767316878981	0.769108280255	0.782842356688	0.792794585987	0.978105095541	0.960390127389	0.844944267516	0.780652866242	0.692277070064	0.891520700637	0.985668789809	0.815286624204	0.799363057325	0.973527070064	0.762340764331	0.866640127389	0.847332802548	0.820063694268	0.803542993631	0.809315286624	0.878582802548	0.911027070064	0.992436305732	0.940883757962	0.806329617834	0.804737261146	0.819864649682	0.989848726115	0.815087579618	0.890127388535
Iowa26	0.829816878981	0.891719745223	0.811106687898	0.793192675159	0.713176751592	0.747213375796	0.93252388535	0.852308917197	0.802945859873	0.803542993631	0.960589171975	0.703622611465	0.868431528662	0.845342356688	0.791003184713	0.836186305732	0.959792993631	0.883757961783	0.955414012739	0.969546178344	0.87898089172	0.835987261146	0.757762738854	0.669785031847	0.727507961783	0.894307324841	0.84275477707	0.946257961783	0.918391719745	0.926552547771	0.861863057325	0.794187898089	0.0	0.740246815287	0.946855095541	0.907643312102	0.859474522293	0.870222929936	0.870820063694	0.809713375796	0.832006369427	0.986863057325	0.892117834395	0.824243630573	0.78423566879	0.78821656051	0.826433121019	0.936902866242	0.987659235669	0.912022292994	0.862659235669	0.855095541401	0.760748407643	0.816679936306	0.997412420382	0.804339171975	0.884554140127	0.81449044586	0.794386942675	0.96178343949	0.892714968153	0.908638535032	0.845939490446	0.916799363057	0.838574840764	0.995820063694	0.868431528662	0.846934713376	0.789808917197	0.753383757962	0.96576433121	0.911027070064	0.898288216561	0.894705414013	0.828224522293	0.839570063694	0.993630573248	0.885947452229	0.914410828025	0.947253184713	0.788813694268	0.772691082803	0.935708598726	0.822054140127	0.831011146497	0.749601910828	0.745820063694	0.907444267516	0.97074044586	0.946058917197	0.898089171975	0.887141719745	0.774681528662	0.986265923567	0.923964968153	0.854498407643
Iowa27	0.919585987261	0.962977707006	0.93152866242	0.910031847134	0.861066878981	0.895302547771	0.964968152866	0.950039808917	0.903662420382	0.867237261146	0.874402866242	0.872412420382	0.954816878981	0.93550955414	0.902866242038	0.835589171975	0.877189490446	0.78324044586	0.850119426752	0.826632165605	0.946257961783	0.929538216561	0.916600318471	0.861066878981	0.813893312102	0.954816878981	0.852507961783	0.827826433121	0.963972929936	0.96775477707	0.958797770701	0.922372611465	0.740246815287	0.0	0.838375796178	0.952030254777	0.933121019108	0.940087579618	0.924164012739	0.917396496815	0.808121019108	0.894705414013	0.934116242038	0.930135350318	0.925955414013	0.884156050955	0.915207006369	0.831608280255	0.895302547771	0.955613057325	0.938296178344	0.937101910828	0.919984076433	0.886942675159	0.904856687898	0.925557324841	0.951831210191	0.930334394904	0.902667197452	0.859872611465	0.947253184713	0.952030254777	0.943670382166	0.849522292994	0.91321656051	0.90525477707	0.932921974522	0.94048566879	0.919785031847	0.907643312102	0.862460191083	0.830015923567	0.945859872611	0.949840764331	0.937300955414	0.895700636943	0.905055732484	0.944068471338	0.960589171975	0.845143312102	0.924164012739	0.894904458599	0.968351910828	0.930732484076	0.917794585987	0.881170382166	0.834992038217	0.955214968153	0.852707006369	0.863057324841	0.954617834395	0.956011146497	0.892914012739	0.972332802548	0.967157643312	0.941878980892
Iowa28	0.990047770701	0.995820063694	0.990843949045	0.980095541401	0.96775477707	0.967953821656	0.995421974522	0.996417197452	0.974124203822	0.954219745223	0.570262738854	0.976910828025	0.993630573248	0.989450636943	0.957205414013	0.90127388535	0.492635350318	0.819068471338	0.760350318471	0.885748407643	0.984673566879	0.982484076433	0.988057324841	0.941679936306	0.96377388535	0.991441082803	0.963574840764	0.636544585987	0.99601910828	0.99601910828	0.993431528662	0.983479299363	0.946855095541	0.838375796178	0.0	0.994824840764	0.981289808917	0.992635350318	0.97273089172	0.977707006369	0.933917197452	0.494426751592	0.984673566879	0.995621019108	0.992635350318	0.972531847134	0.971138535032	0.873407643312	0.488853503185	0.991441082803	0.988654458599	0.990246815287	0.989649681529	0.969546178344	0.498208598726	0.991242038217	0.993630573248	0.984872611465	0.97173566879	0.47074044586	0.993431528662	0.996417197452	0.996417197452	0.884156050955	0.971934713376	0.498407643312	0.993630573248	0.991242038217	0.992038216561	0.990047770701	0.476313694268	0.762738853503	0.990843949045	0.99502388535	0.994625796178	0.964171974522	0.498407643312	0.989052547771	0.993630573248	0.449840764331	0.992834394904	0.97571656051	0.993829617834	0.992635350318	0.986464968153	0.971138535032	0.97372611465	0.992038216561	0.493630573248	0.696257961783	0.997810509554	0.99800955414	0.964570063694	0.975318471338	0.997412420382	0.988654458599
Iowa29	0.879378980892	0.690087579618	0.855692675159	0.915605095541	0.910828025478	0.906847133758	0.641321656051	0.858678343949	0.916998407643	0.916998407643	0.945262738854	0.926154458599	0.832603503185	0.905055732484	0.911425159236	0.94347133758	0.973128980892	0.978304140127	0.986265923567	0.97571656051	0.820262738854	0.741441082803	0.87798566879	0.902866242038	0.945063694268	0.818869426752	0.959992038217	0.992237261146	0.513335987261	0.566679936306	0.742038216561	0.796974522293	0.907643312102	0.952030254777	0.994824840764	0.0	0.742038216561	0.653065286624	0.78324044586	0.87699044586	0.956409235669	0.998606687898	0.627388535032	0.780652866242	0.906050955414	0.90625	0.769108280255	0.974323248408	0.996815286624	0.846934713376	0.690883757962	0.764530254777	0.903662420382	0.950437898089	0.999601910828	0.921178343949	0.828025477707	0.877388535032	0.926751592357	0.985668789809	0.59175955414	0.677746815287	0.730493630573	0.969347133758	0.93351910828	1.0	0.632364649682	0.750398089172	0.857683121019	0.896894904459	0.986066878981	0.961584394904	0.674960191083	0.599920382166	0.791600318471	0.943272292994	0.987858280255	0.632165605096	0.62898089172	0.984673566879	0.866441082803	0.922173566879	0.696257961783	0.862062101911	0.900875796178	0.909832802548	0.931329617834	0.852906050955	0.996218152866	0.922770700637	0.678343949045	0.685907643312	0.882762738854	0.987460191083	0.614450636943	0.856090764331
Iowa2	0.811902866242	0.759156050955	0.817874203822	0.84275477707	0.81449044586	0.806329617834	0.803343949045	0.798168789809	0.835987261146	0.836186305732	0.939092356688	0.822253184713	0.772292993631	0.827826433121	0.794386942675	0.877189490446	0.963972929936	0.949442675159	0.971138535032	0.981488853503	0.78125	0.685708598726	0.790007961783	0.814291401274	0.872611464968	0.738057324841	0.922770700637	0.984872611465	0.786624203822	0.769108280255	0.757364649682	0.800955414013	0.859474522293	0.933121019108	0.981289808917	0.742038216561	0.0	0.705812101911	0.816878980892	0.838375796178	0.931329617834	0.995820063694	0.798566878981	0.745820063694	0.81449044586	0.843949044586	0.571457006369	0.958200636943	0.996417197452	0.795382165605	0.549164012739	0.66321656051	0.808718152866	0.896496815287	0.999402866242	0.820660828025	0.748208598726	0.766122611465	0.847133757962	0.987062101911	0.681329617834	0.604896496815	0.623805732484	0.957006369427	0.866042993631	0.999800955414	0.727507961783	0.760549363057	0.818670382166	0.827627388535	0.972929936306	0.947253184713	0.747213375796	0.668988853503	0.699840764331	0.882762738854	0.986265923567	0.747213375796	0.766122611465	0.972929936306	0.777667197452	0.836982484076	0.851910828025	0.813097133758	0.824840764331	0.828025477707	0.853105095541	0.78423566879	0.994824840764	0.929737261146	0.766918789809	0.752786624204	0.822253184713	0.988853503185	0.781847133758	0.751393312102
Iowa30	0.790406050955	0.662818471338	0.792197452229	0.851512738854	0.863057324841	0.847332802548	0.740644904459	0.800955414013	0.856289808917	0.875398089172	0.932125796178	0.89928343949	0.830214968153	0.844347133758	0.862062101911	0.917595541401	0.950835987261	0.971337579618	0.983678343949	0.984474522293	0.864649681529	0.693073248408	0.794187898089	0.850915605096	0.915207006369	0.869824840764	0.957802547771	0.991441082803	0.682125796178	0.627786624204	0.603105095541	0.688097133758	0.870222929936	0.940087579618	0.992635350318	0.653065286624	0.705812101911	0.0	0.702428343949	0.786425159236	0.943272292994	0.998407643312	0.78324044586	0.713972929936	0.854100318471	0.876393312102	0.655652866242	0.969347133758	0.995222929936	0.896496815287	0.611265923567	0.598925159236	0.831807324841	0.922173566879	0.999203821656	0.879378980892	0.857285031847	0.81349522293	0.867237261146	0.990445859873	0.68252388535	0.597133757962	0.578622611465	0.955812101911	0.886942675159	0.999402866242	0.632961783439	0.632364649682	0.780453821656	0.843152866242	0.983280254777	0.964371019108	0.788017515924	0.653065286624	0.641719745223	0.905851910828	0.987659235669	0.742237261146	0.636544585987	0.984076433121	0.768909235669	0.880374203822	0.791998407643	0.783041401274	0.842356687898	0.86803343949	0.898288216561	0.894705414013	0.993630573248	0.929339171975	0.699243630573	0.648089171975	0.798765923567	0.988256369427	0.659832802548	0.83877388535
Iowa31	0.855095541401	0.84275477707	0.864450636943	0.885350318471	0.872412420382	0.880573248408	0.854498407643	0.893312101911	0.876194267516	0.882762738854	0.939291401274	0.899880573248	0.889331210191	0.905652866242	0.874402866242	0.907046178344	0.972133757962	0.940286624204	0.97472133758	0.973925159236	0.889928343949	0.827627388535	0.847133757962	0.850119426752	0.897890127389	0.893710191083	0.913614649682	0.97074044586	0.824641719745	0.805334394904	0.816679936306	0.805334394904	0.870820063694	0.924164012739	0.97273089172	0.78324044586	0.816878980892	0.702428343949	0.0	0.757961783439	0.921178343949	0.980095541401	0.783638535032	0.821457006369	0.883558917197	0.868829617834	0.781449044586	0.941878980892	0.975517515924	0.91321656051	0.807324840764	0.751393312102	0.852308917197	0.896297770701	0.994426751592	0.904657643312	0.894506369427	0.884355095541	0.893710191083	0.970541401274	0.783638535032	0.754179936306	0.78125	0.948049363057	0.895103503185	0.987261146497	0.789609872611	0.829617834395	0.850119426752	0.865445859873	0.959792993631	0.934912420382	0.822452229299	0.737858280255	0.762937898089	0.920979299363	0.982484076433	0.811106687898	0.730493630573	0.949243630573	0.829816878981	0.887340764331	0.862460191083	0.867237261146	0.869625796178	0.859872611465	0.878781847134	0.91122611465	0.983280254777	0.952826433121	0.816281847134	0.84275477707	0.823447452229	0.979299363057	0.84076433121	0.89928343949
Iowa32	0.798765923567	0.880374203822	0.838375796178	0.795979299363	0.773686305732	0.800159235669	0.911823248408	0.866441082803	0.813296178344	0.797372611465	0.945461783439	0.809713375796	0.891520700637	0.861863057325	0.794187898089	0.838375796178	0.960788216561	0.927746815287	0.966162420382	0.973128980892	0.901671974522	0.827428343949	0.764331210191	0.741441082803	0.81349522293	0.89928343949	0.889530254777	0.969148089172	0.90724522293	0.895899681529	0.838574840764	0.791799363057	0.809713375796	0.917396496815	0.977707006369	0.87699044586	0.838375796178	0.786425159236	0.757961783439	0.0	0.853503184713	0.987659235669	0.886743630573	0.799960191083	0.789410828025	0.781449044586	0.784633757962	0.950039808917	0.984275477707	0.930135350318	0.816679936306	0.745820063694	0.715167197452	0.850517515924	0.997213375796	0.790207006369	0.90226910828	0.838574840764	0.814689490446	0.977308917197	0.860668789809	0.816878980892	0.771297770701	0.93152866242	0.811305732484	0.993829617834	0.842953821656	0.831210191083	0.80951433121	0.787818471338	0.971337579618	0.944864649682	0.893312101911	0.846536624204	0.74601910828	0.829617834395	0.992635350318	0.877786624204	0.855095541401	0.96775477707	0.743630573248	0.77527866242	0.915406050955	0.84175955414	0.81847133758	0.773487261146	0.797571656051	0.920979299363	0.962579617834	0.954219745223	0.874402866242	0.87997611465	0.77726910828	0.991042993631	0.90824044586	0.882165605096
Iowa33	0.914410828025	0.96377388535	0.913017515924	0.884156050955	0.835390127389	0.889331210191	0.96277866242	0.945262738854	0.901074840764	0.843550955414	0.93152866242	0.830613057325	0.948248407643	0.923367834395	0.857683121019	0.797372611465	0.914211783439	0.800557324841	0.877786624204	0.876592356688	0.93351910828	0.922571656051	0.896695859873	0.826632165605	0.68053343949	0.948248407643	0.707205414013	0.847531847134	0.962380573248	0.965963375796	0.961385350318	0.931130573248	0.832006369427	0.808121019108	0.933917197452	0.956409235669	0.931329617834	0.943272292994	0.921178343949	0.853503184713	0.0	0.921576433121	0.935111464968	0.925159235669	0.882364649682	0.791003184713	0.917794585987	0.779856687898	0.943869426752	0.947651273885	0.946457006369	0.93550955414	0.864649681529	0.822850318471	0.949840764331	0.865246815287	0.951433121019	0.919785031847	0.916202229299	0.880374203822	0.951234076433	0.959792993631	0.937898089172	0.879777070064	0.87201433121	0.952826433121	0.940883757962	0.949442675159	0.910429936306	0.881369426752	0.909832802548	0.890326433121	0.946855095541	0.952826433121	0.924960191083	0.827229299363	0.952428343949	0.937300955414	0.962380573248	0.905851910828	0.906050955414	0.85071656051	0.960589171975	0.93550955414	0.913813694268	0.863654458599	0.819864649682	0.949243630573	0.860668789809	0.908041401274	0.964968152866	0.966361464968	0.886942675159	0.956011146497	0.968351910828	0.943670382166
Iowa35	0.992635350318	0.998805732484	0.994625796178	0.987460191083	0.977507961783	0.991242038217	0.998606687898	0.999203821656	0.989251592357	0.958797770701	0.568670382166	0.989649681529	0.99502388535	0.99701433121	0.975517515924	0.893909235669	0.467356687898	0.84275477707	0.768511146497	0.885947452229	0.989251592357	0.983081210191	0.990644904459	0.976910828025	0.949044585987	0.997810509554	0.946457006369	0.630175159236	0.99900477707	0.999203821656	0.998606687898	0.996218152866	0.986863057325	0.894705414013	0.494426751592	0.998606687898	0.995820063694	0.998407643312	0.980095541401	0.987659235669	0.921576433121	0.0	0.994227707006	0.99900477707	0.997810509554	0.978105095541	0.989052547771	0.874800955414	0.0812101910828	0.99900477707	0.997412420382	0.991839171975	0.994824840764	0.96476910828	0.0913614649682	0.991640127389	0.99900477707	0.998606687898	0.997611464968	0.269307324841	0.99800955414	0.991441082803	0.999203821656	0.885151273885	0.974920382166	0.212977707006	0.99800955414	0.996616242038	0.996417197452	0.994625796178	0.34773089172	0.826035031847	0.998407643312	0.987858280255	0.994824840764	0.967555732484	0.261544585987	0.993829617834	0.994227707006	0.454219745223	0.997611464968	0.986464968153	0.998606687898	0.998606687898	0.988853503185	0.981687898089	0.97074044586	0.997810509554	0.323248407643	0.688097133758	0.99900477707	0.99900477707	0.978901273885	0.970342356688	0.999601910828	0.992834394904
Iowa36	0.880573248408	0.78125	0.859474522293	0.916799363057	0.892117834395	0.898089171975	0.737261146497	0.861066878981	0.896297770701	0.900477707006	0.939291401274	0.91023089172	0.816082802548	0.891918789809	0.889530254777	0.929538216561	0.974323248408	0.956608280255	0.979100318471	0.97472133758	0.734673566879	0.760549363057	0.87002388535	0.895103503185	0.925159235669	0.75597133758	0.936305732484	0.978105095541	0.677547770701	0.750199044586	0.864848726115	0.83877388535	0.892117834395	0.934116242038	0.984673566879	0.627388535032	0.798566878981	0.78324044586	0.783638535032	0.886743630573	0.935111464968	0.994227707006	0.0	0.777070063694	0.897691082803	0.88097133758	0.81747611465	0.959593949045	0.991242038217	0.771894904459	0.767316878981	0.833200636943	0.904060509554	0.939689490446	1.0	0.909434713376	0.791799363057	0.869227707006	0.915406050955	0.979697452229	0.640525477707	0.80553343949	0.822850318471	0.958797770701	0.932722929936	0.999800955414	0.681727707006	0.815684713376	0.862659235669	0.895501592357	0.983877388535	0.937898089172	0.618829617834	0.677149681529	0.838176751592	0.94048566879	0.987659235669	0.636743630573	0.714171974522	0.973128980892	0.869625796178	0.922173566879	0.727507961783	0.861664012739	0.902468152866	0.892714968153	0.918789808917	0.795183121019	0.99601910828	0.944864649682	0.735270700637	0.77627388535	0.874601910828	0.982285031847	0.738654458599	0.847929936306
Iowa37	0.689689490446	0.726711783439	0.638933121019	0.719944267516	0.738654458599	0.647691082803	0.8125	0.564689490446	0.600119426752	0.788813694268	0.910628980892	0.816679936306	0.727109872611	0.550756369427	0.667595541401	0.84972133758	0.922969745223	0.966958598726	0.986464968153	0.987858280255	0.831210191083	0.676154458599	0.599920382166	0.721934713376	0.857285031847	0.841361464968	0.93351910828	0.992635350318	0.81747611465	0.810907643312	0.810310509554	0.784633757962	0.824243630573	0.930135350318	0.995621019108	0.780652866242	0.745820063694	0.713972929936	0.821457006369	0.799960191083	0.925159235669	0.99900477707	0.777070063694	0.0	0.555732484076	0.765326433121	0.707404458599	0.97074044586	0.998805732484	0.869625796178	0.708200636943	0.721934713376	0.675756369427	0.877587579618	0.999203821656	0.729100318471	0.78523089172	0.528065286624	0.606687898089	0.994227707006	0.765127388535	0.768511146497	0.632364649682	0.94247611465	0.779856687898	0.999601910828	0.674960191083	0.613057324841	0.595939490446	0.708598726115	0.983678343949	0.957603503185	0.806727707006	0.75597133758	0.648686305732	0.798765923567	0.990047770701	0.770899681529	0.755573248408	0.984076433121	0.551154458599	0.727507961783	0.823447452229	0.564689490446	0.71576433121	0.796974522293	0.847929936306	0.845939490446	0.996616242038	0.91222133758	0.721138535032	0.718949044586	0.569267515924	0.991839171975	0.782842356688	0.748208598726
Iowa38	0.714371019108	0.862460191083	0.692675159236	0.673964968153	0.660828025478	0.626791401274	0.923566878981	0.680732484076	0.581210191083	0.69247611465	0.930732484076	0.725517515924	0.794386942675	0.620621019108	0.570063694268	0.764132165605	0.94446656051	0.941679936306	0.978702229299	0.981488853503	0.874402866242	0.792794585987	0.604896496815	0.655652866242	0.78821656051	0.868232484076	0.896297770701	0.984275477707	0.926950636943	0.923964968153	0.899482484076	0.851711783439	0.78423566879	0.925955414013	0.992635350318	0.906050955414	0.81449044586	0.854100318471	0.883558917197	0.789410828025	0.882364649682	0.997810509554	0.897691082803	0.555732484076	0.0	0.658041401274	0.777070063694	0.956409235669	0.995421974522	0.894307324841	0.817675159236	0.803941082803	0.544187898089	0.813097133758	0.998208598726	0.560708598726	0.825437898089	0.600915605096	0.581409235669	0.991640127389	0.884952229299	0.876791401274	0.732882165605	0.90923566879	0.671775477707	0.998208598726	0.837977707006	0.766321656051	0.651074840764	0.663614649682	0.972531847134	0.950238853503	0.893511146497	0.890923566879	0.712380573248	0.691281847134	0.99303343949	0.884753184713	0.898686305732	0.983678343949	0.540605095541	0.590565286624	0.93351910828	0.670183121019	0.72372611465	0.738256369427	0.773686305732	0.869824840764	0.989848726115	0.949243630573	0.870621019108	0.860270700637	0.590963375796	0.992237261146	0.913415605096	0.797372611465
Iowa39	0.807722929936	0.899084394904	0.800756369427	0.761345541401	0.677348726115	0.764530254777	0.920581210191	0.826632165605	0.759753184713	0.737460191083	0.943670382166	0.739649681529	0.858479299363	0.78523089172	0.676154458599	0.774681528662	0.938097133758	0.880175159236	0.93949044586	0.942675159236	0.866242038217	0.851313694268	0.788415605096	0.755175159236	0.697054140127	0.861664012739	0.800557324841	0.951433121019	0.924562101911	0.936902866242	0.927547770701	0.884753184713	0.78821656051	0.884156050955	0.972531847134	0.90625	0.843949044586	0.876393312102	0.868829617834	0.781449044586	0.791003184713	0.978105095541	0.88097133758	0.765326433121	0.658041401274	0.0	0.825835987261	0.866441082803	0.980891719745	0.864450636943	0.855095541401	0.859872611465	0.676552547771	0.744426751592	0.995621019108	0.661624203822	0.852507961783	0.779458598726	0.780055732484	0.963574840764	0.881369426752	0.894904458599	0.825835987261	0.882364649682	0.742436305732	0.986464968153	0.856488853503	0.864251592357	0.790207006369	0.769506369427	0.93053343949	0.911425159236	0.86902866242	0.883359872611	0.798367834395	0.720541401274	0.992635350318	0.859474522293	0.90326433121	0.947452229299	0.738853503185	0.602906050955	0.928941082803	0.833001592357	0.825835987261	0.786624203822	0.75099522293	0.871417197452	0.963176751592	0.944267515924	0.897093949045	0.902866242038	0.765923566879	0.988256369427	0.924562101911	0.84972133758
Iowa3	0.752587579618	0.772093949045	0.768710191083	0.787619426752	0.78722133758	0.767316878981	0.831210191083	0.805334394904	0.784036624204	0.80951433121	0.940684713376	0.811703821656	0.824840764331	0.804140127389	0.756568471338	0.864848726115	0.94446656051	0.934912420382	0.968949044586	0.977109872611	0.84972133758	0.711186305732	0.726711783439	0.74402866242	0.851711783439	0.854697452229	0.918789808917	0.972133757962	0.804140127389	0.775875796178	0.690087579618	0.710390127389	0.826433121019	0.915207006369	0.971138535032	0.769108280255	0.571457006369	0.655652866242	0.781449044586	0.784633757962	0.917794585987	0.989052547771	0.81747611465	0.707404458599	0.777070063694	0.825835987261	0.0	0.953224522293	0.990445859873	0.892316878981	0.633558917197	0.502388535032	0.740047770701	0.889530254777	0.999601910828	0.781050955414	0.83877388535	0.767117834395	0.783041401274	0.976512738854	0.719546178344	0.563694267516	0.481090764331	0.93949044586	0.80951433121	0.998606687898	0.721337579618	0.731687898089	0.756369426752	0.771496815287	0.962181528662	0.947253184713	0.805334394904	0.655055732484	0.52726910828	0.856886942675	0.986664012739	0.772691082803	0.738654458599	0.959992038217	0.682921974522	0.794585987261	0.856886942675	0.768511146497	0.767117834395	0.770103503185	0.854100318471	0.887141719745	0.993232484076	0.910828025478	0.77627388535	0.760748407643	0.753184713376	0.984474522293	0.792197452229	0.808917197452
Iowa40	0.966361464968	0.979697452229	0.962977707006	0.951234076433	0.924960191083	0.948049363057	0.981687898089	0.976910828025	0.962977707006	0.919785031847	0.891122611465	0.940883757962	0.971934713376	0.968949044586	0.926552547771	0.872611464968	0.879578025478	0.811703821656	0.836584394904	0.842555732484	0.956011146497	0.956210191083	0.965963375796	0.954219745223	0.853304140127	0.960788216561	0.804936305732	0.841958598726	0.980692675159	0.984474522293	0.982285031847	0.968351910828	0.936902866242	0.831608280255	0.873407643312	0.974323248408	0.958200636943	0.969347133758	0.941878980892	0.950039808917	0.779856687898	0.874800955414	0.959593949045	0.97074044586	0.956409235669	0.866441082803	0.953224522293	0.0	0.886146496815	0.963375796178	0.958797770701	0.969944267516	0.950437898089	0.869824840764	0.901074840764	0.951433121019	0.96875	0.96277866242	0.970541401274	0.840167197452	0.967555732484	0.970939490446	0.974124203822	0.859673566879	0.938893312102	0.892515923567	0.967356687898	0.970939490446	0.964171974522	0.959394904459	0.850915605096	0.837181528662	0.956608280255	0.959394904459	0.968550955414	0.926353503185	0.896894904459	0.948248407643	0.975517515924	0.839570063694	0.964171974522	0.913614649682	0.977308917197	0.973925159236	0.967157643312	0.945660828025	0.896496815287	0.966361464968	0.850119426752	0.860867834395	0.979896496815	0.981687898089	0.953821656051	0.966560509554	0.984275477707	0.964570063694
